timestamp,total_open_events,event_ticker,series_ticker,sub_title,title,collateral_return_type,mutually_exclusive,category,strike_date
2025-02-21T20:50:33.583052,1928,KXABRAHAMSY-29,KXABRAHAMSY,Before Trump's term ends,Will Israel and Syria normalize relations during Trump's term?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXABRAHAMSA-29,KXABRAHAMSA,"Before Jan 20, 2029",Will Israel and Saudi Arabia normalize relations during Trump's term?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXABRAHAMQ-29,KXABRAHAMQ,"Before Jan 20, 2029",Will Israel and Qatar normalize relations during Trump's term?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXUSNY-29,KXUSNY,Before 2029,Will Trump win his lawsuit against New York for its sanctuary cities laws?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXUSIL-29,KXUSIL,Before 2029,Will Trump win his lawsuit against Illinois for its sanctuary cities laws?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXQUEBEC-29,KXQUEBEC,Before 2029,Will a date be announced for another Quebec Referendum before 2029?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXOBERGEFELL-29,KXOBERGEFELL,Before 2029,Will the Supreme Court overturn gay marriage?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXAVGMEASLESDJT-29,KXAVGMEASLESDJT,From 2025 to 2028,What will the average number of measles cases be during Trump's term?,,False,Health,
2025-02-21T20:50:33.583052,1928,KXDEMOCRACYUS-28,KXDEMOCRACYUS,By 2028,How much will US democracy weaken under Trump?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXVPRESNOMR-28,KXVPRESNOMR,In 2028,Who will be the Republican VP nominee in 2028?,MECNET,True,Elections,
2025-02-21T20:50:33.583052,1928,KXVPRESNOMD-28,KXVPRESNOMD,In 2028,Who will be the Democratic VP nominee in 2028?,MECNET,True,Elections,
2025-02-21T20:50:33.583052,1928,KXPRESNOMR-28,KXPRESNOMR,In 2028,Who will be the Republican nominee in 2028?,MECNET,True,Elections,
2025-02-21T20:50:33.583052,1928,KXPRESNOMD-28,KXPRESNOMD,In 2028,Who will be the Democratic nominee in 2028?,MECNET,True,Elections,
2025-02-21T20:50:33.583052,1928,NYTOAI-27DEC31,KXNYTOAI,Copyright infringement,New York Times wins OpenAI lawsuit?,,False,Science and Technology,
2025-02-21T20:50:33.583052,1928,KXESVI,KXESVI,Before 2028,When will Elder Scrolls VI be released?,,False,Entertainment,
2025-02-21T20:50:33.583052,1928,KXUSTESTSREADING-26,KXUSTESTSREADING,In 2026,US test scores in Reading next year?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,KXUSTESTSMATH-26,KXUSTESTSMATH,In 2026,US test scores in Math next year?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,KXFRENCHPRES-27,KXFRENCHPRES,In 2027,Who will win the 2027 French presidential election?,MECNET,True,Elections,
2025-02-21T20:50:33.583052,1928,KXGOVTCUTS-26,KXGOVTCUTS,Before 2027,How much of government spending will Trump and Elon cut before 2027?,,False,Politics,
2025-02-21T20:50:33.583052,1928,CONTROLS-2026,CONTROLS,In 2026,Which party will win the U.S. Senate next year?,MECNET,True,Elections,
2025-02-21T20:50:33.583052,1928,CONTROLH-2026,CONTROLH,In 2026,Which party will win the House next year?,MECNET,True,Elections,
2025-02-21T20:50:33.583052,1928,GOVPARTYSC-26,GOVPARTYSC,In 2026,Who will win the governorship in South Carolina?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYTX-26,GOVPARTYTX,In 2026,Who will win the governorship in Texas?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYAL-26,GOVPARTYAL,In 2026,Who will win the governorship in Alabama?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYTN-26,GOVPARTYTN,In 2026,Who will win the governorship in Tennessee?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYMD-26,GOVPARTYMD,In 2026,Who will win the governorship in Maryland?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYPA-26,GOVPARTYPA,In 2026,Who will win the governorship in Pennsylvania?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYOK-26,GOVPARTYOK,In 2026,Who will win the governorship in Oklahoma?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYOH-26,GOVPARTYOH,In 2026,Who will win the governorship in Ohio?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYKS-27,GOVPARTYKS,In 2027,Who will win the governorship in Kansas?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYIL-26,GOVPARTYIL,In 2026,Who will win the governorship in Illinois?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYIA-26,GOVPARTYIA,In 2026,Who will win the governorship in Iowa?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYGA-26,GOVPARTYGA,In 2026,Who will win the governorship in Georgia?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYAR-26,GOVPARTYAR,In 2026,Who will win the governorship in Arkansas?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYOR-26,GOVPARTYOR,In 2026,Who will win the governorship in Oregon?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYCT-26,GOVPARTYCT,In 2026,Who will win the governorship in Connecticut?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYSD-26,GOVPARTYSD,In 2026,Who will win the governorship in South Dakota?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYFL-26,GOVPARTYFL,In 2026,Who will win the governorship in Florida?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYCO-26,GOVPARTYCO,In 2026,Who will win the governorship in Colorado?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYWY-26,GOVPARTYWY,In 2026,Who will win the governorship in Wyoming?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYWI-26,GOVPARTYWI,In 2026,Who will win the governorship in Wisconsin?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYMN-26,GOVPARTYMN,In 2026,Who will win the governorship in Minnesota?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYID-26,GOVPARTYID,In 2026,Who will win the governorship in Idaho?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYCA-26,GOVPARTYCA,In 2026,Who will win the governorship in California?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYRI-26,GOVPARTYRI,In 2026,Who will win the governorship in Rhode Island?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYVT-26,GOVPARTYVT,In 2026,Who will win the governorship in Vermont?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYMA-26,GOVPARTYMA,In 2026,Who will win the governorship in Massachusetts?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEWY-26,SENATEWY,In 2026,Who will win the Senate race in Wyoming?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEWV-26,SENATEWV,In 2026,Who will win the Senate race in West Virginia?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEVA-26,SENATEVA,In 2026,Who will win the Senate race in Virginia?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATETX-26,SENATETX,In 2026,Who will win the Senate race in Texas?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATETN-26,SENATETN,In 2026,Who will win the Senate race in Tennessee?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATESD-26,SENATESD,In 2026,Who will win the Senate race in South Dakota?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATESC-26,SENATESC,In 2026,Who will win the Senate race in South Carolina?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATERI-26,SENATERI,In 2026,Who will win the Senate race in Rhode Island?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEOR-26,SENATEOR,In 2026,Who will win the Senate race in Oregon?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEOK-26,SENATEOK,In 2026,Who will win the Senate race in Oklahoma?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEOHS-26,SENATEOHS,In 2026,Who will win the Senate race in Ohio?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATENM-26,SENATENM,In 2026,Who will win the Senate race in New Mexico?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATENJ-26,SENATENJ,In 2026,Who will win the Senate race in New Jersey?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATENH-26,SENATENH,In 2026,Who will win the Senate race in New Hampshire?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATENE-26,SENATENE,In 2026,Who will win the Senate race in Nebraska?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATENC-26,SENATENC,In 2026,Who will win the Senate race in North Carolina?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEMT-26,SENATEMT,In 2026,Who will win the Senate race in Montana?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEMS-26,SENATEMS,In 2026,Who will win the Senate race in Mississippi?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEMN-26,SENATEMN,In 2026,Who will win the Senate race in Minnesota?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEMI-26,SENATEMI,In 2026,Who will win the Senate race in Michigan?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEME-26,SENATEME,In 2026,Who will win the Senate race in Maine?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEMA-26,SENATEMA,In 2026,Who will win the Senate race in Massachusetts?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATELA-26,SENATELA,In 2026,Who will win the Senate race in Kentucky?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEKS-26,SENATEKS,In 2026,Who will win the Senate race in Kansas?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEIL-26,SENATEIL,In 2026,Who will win the Senate race in Illinois?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEID-26,SENATEID,In 2026,Who will win the Senate race in Idaho?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEIA-26,SENATEIA,In 2026,Who will win the Senate race in Iowa?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEGA-26,SENATEGA,In 2026,Who will win the Senate race in Georgia?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEFLS-26,SENATEFLS,In 2026,Who will win the Senate race in Florida?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEDE-26,SENATEDE,In 2026,Who will win the Senate race in Delaware?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATECO-26,SENATECO,In 2026,Who will win the Senate race in Colorado?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEAR-26,SENATEAR,In 2026,Who will win the Senate race in Arkansas?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEAL-26,SENATEAL,In 2026,Who will win the Senate race in Alabama?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SENATEAK-26,SENATEAK,In 2026,Who will win the Senate race in Alaska?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYNV-26,GOVPARTYNV,In 2026,Who will win the governorship in Nevada?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYME-26,GOVPARTYME,In 2026,Who will win the governorship in Maine?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,GOVPARTYAZ-26,GOVPARTYAZ,In 2026,Who will win the governorship in Arizona?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,SCOTREF-27,KXSCOTREF,Before 2027,Scottish referendum called before 2027?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXUSTR-26DEC31,KXUSTR,"By Dec 31, 2026",Who will be Trump's Trade Representative?,MECNET,True,Politics,2027-01-01T04:59:00Z
2025-02-21T20:50:33.583052,1928,KXUSFUNDHEAD-27,KXUSFUNDHEAD,Before 2027,Who will join Trump's sovereign wealth fund before 2027?,,False,Financials,
2025-02-21T20:50:33.583052,1928,KXUSFUND-27,KXUSFUND,Before 2027,Will the U.S. sovereign wealth fund be operational before 2027?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXSTARWARS-27,KXSTARWARS,Before 2027,New Star Wars movie released in theaters before 2027?,,False,Entertainment,
2025-02-21T20:50:33.583052,1928,KXSKRMETTI,KXSKRMETTI,Before 2027,Will the Supreme Court rule that banning gender-affirming surgery for kids is unconstitutional?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXSECLABOR-26DEC31,KXSECLABOR,"By Dec 31, 2026",Who will be Trump's Secretary of Labor?,MECNET,True,Politics,2027-01-01T04:59:00Z
2025-02-21T20:50:33.583052,1928,KXSECED-26DEC31,KXSECED,"By Dec 31, 2026",Who will be Trump's Secretary of Education?,MECNET,True,Politics,2027-01-01T04:59:00Z
2025-02-21T20:50:33.583052,1928,KXSECCHAIR-26DEC31,KXSECCHAIR,"By Dec 31, 2026",Who will be Trump's SEC Chair?,MECNET,True,Politics,2027-01-01T04:59:00Z
2025-02-21T20:50:33.583052,1928,KXROMANIATOP2-27,KXROMANIATOP2,The next first round,Who will win the first round of the Romanian election?,MECNET,True,Politics,
2025-02-21T20:50:33.583052,1928,KXROMANIABAN-27,KXROMANIABAN,In the next presidential election,Will Georgescu be banned from the Romanian election?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXOSTP-26DEC31,KXOSTP,"By Dec 31, 2026",Who will be Trump's OSTP Director?,MECNET,True,Politics,2027-01-01T04:59:00Z
2025-02-21T20:50:33.583052,1928,KXMACCELL-27,KXMACCELL,Before 2027,Will Apple release a Macbook with cellular connectivity before 2027?,,False,Science and Technology,
2025-02-21T20:50:33.583052,1928,KXISAMB-26DEC31,KXISAMB,"By Dec 31, 2026",Who will be Trump’s Ambassador to Israel?,MECNET,True,Politics,2027-01-01T04:59:00Z
2025-02-21T20:50:33.583052,1928,KXIMFRECESS-27,KXIMFRECESS,Before 2027,Will the IMF declare a global recession before 2027?,,False,Economics,
2025-02-21T20:50:33.583052,1928,KXHLS-27,KXHLS,Before 2027,Will SpaceX test its HLS before 2027?,,False,Science and Technology,
2025-02-21T20:50:33.583052,1928,KXGPTS-27,KXGPTS,Before 2027,Will OpenAI release GPT4.5 before GPT5?,,False,Science and Technology,
2025-02-21T20:50:33.583052,1928,KXGARLAND,KXGARLAND,Before 2027,Will the Supreme Court allow 'ghost gun' regulation?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXFTC-26DEC31,KXFTC,"By Dec 31, 2026",Who will be the next person confirmed as FTC commissioner?,MECNET,True,Politics,2027-01-01T04:59:00Z
2025-02-21T20:50:33.583052,1928,KXFEDEND-27,KXFEDEND,Before 2027,Will Trump end the Federal Reserve before 2027?,,False,Politics,
2025-02-21T20:50:33.583052,1928,KXFDAVAPE,KXFDAVAPE,"Before Jan 1, 2027",Will the Supreme Court stop the ban on flavored vapes?,,False,Politics,
