timestamp,total_open_events,event_ticker,series_ticker,sub_title,title,collateral_return_type,mutually_exclusive,category,strike_date
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2589154,KXOSCARWINNERS,"In 2025, Best Actress and Best Supporting Actress",2025 Oscars for Best Actress and Best Supporting Actress?,MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2588B7D,KXOSCARWINNERS,"In 2025, Best Actress, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Actress, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2588A6F,KXOSCARWINNERS,"In 2025, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Director and Best Adapted Screenplay","2025 Oscars for Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Director and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2588A5B,KXOSCARWINNERS,"In 2025, Best Actor, Best Supporting Actor, Best Animated Feature, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Actor, Best Supporting Actor, Best Animated Feature, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2587FDC,KXOSCARWINNERS,"In 2025, Best Actor, Best Actress, Best Supporting Actress, Best Director, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Actor, Best Actress, Best Supporting Actress, Best Director, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2587E98,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress, Best Supporting Actress and Best Director","2025 Oscars for Best Picture, Best Actor, Best Actress, Best Supporting Actress and Best Director?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2587E14,KXOSCARWINNERS,"In 2025, Best Actress, Best Supporting Actress, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Actress, Best Supporting Actress, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2587271,KXOSCARWINNERS,"In 2025, Best Supporting Actor, Best Director, Best Animated Feature and Best International Feature Film","2025 Oscars for Best Supporting Actor, Best Director, Best Animated Feature and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-25871BC,KXOSCARWINNERS,"In 2025, Best Actress, Best Supporting Actor, Best Supporting Actress, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Actress, Best Supporting Actor, Best Supporting Actress, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2586E90,KXOSCARWINNERS,"In 2025, Best Actor, Best Actress and Best Director","2025 Oscars for Best Actor, Best Actress and Best Director?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2586E8E,KXOSCARWINNERS,"In 2025, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Director and Best International Feature Film","2025 Oscars for Best Actress, Best Supporting Actor, Best Supporting Actress, Best Director and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2586C48,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress and Best Director","2025 Oscars for Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress and Best Director?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2586ACA,KXOSCARWINNERS,"In 2025, Best Actor, Best Actress, Best Supporting Actress and Best Original Screenplay","2025 Oscars for Best Actor, Best Actress, Best Supporting Actress and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-25860F3,KXOSCARWINNERS,"In 2025, Best Picture, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Picture, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2585FBC,KXOSCARWINNERS,"In 2025, Best Supporting Actor, Best Supporting Actress, Best Director, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Supporting Actor, Best Supporting Actress, Best Director, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2585DE0,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actress and Best Director","2025 Oscars for Best Picture, Best Actress, Best Supporting Actress and Best Director?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2585890,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Animated Feature and Best International Feature Film","2025 Oscars for Best Picture, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Animated Feature and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2585124,KXOSCARWINNERS,"In 2025, Best Picture, Best Supporting Actor, Best Supporting Actress, Best Animated Feature, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Picture, Best Supporting Actor, Best Supporting Actress, Best Animated Feature, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2584469,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actor, Best Animated Feature and Best Original Screenplay","2025 Oscars for Best Picture, Best Actress, Best Supporting Actor, Best Animated Feature and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2583F23,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Director and Best International Feature Film","2025 Oscars for Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Director and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2583E2F,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actress, Best Animated Feature and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actress, Best Supporting Actress, Best Animated Feature and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2583715,KXOSCARWINNERS,"In 2025, Best Actor, Best Supporting Actor, Best Director, Best Animated Feature and Best International Feature Film","2025 Oscars for Best Actor, Best Supporting Actor, Best Director, Best Animated Feature and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-25835EA,KXOSCARWINNERS,"In 2025, Best Supporting Actor, Best Director, Best Animated Feature, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Supporting Actor, Best Director, Best Animated Feature, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-25831CB,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2582ABF,KXOSCARWINNERS,"In 2025, Best Supporting Actor, Best Supporting Actress, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Supporting Actor, Best Supporting Actress, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2582928,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Director, Best Animated Feature and Best International Feature Film","2025 Oscars for Best Picture, Best Actor, Best Director, Best Animated Feature and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2582816,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Picture, Best Actress, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2582445,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Animated Feature and Best Original Screenplay","2025 Oscars for Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Animated Feature and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-25820CE,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actress, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2582054,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress and Best Animated Feature","2025 Oscars for Best Picture, Best Actress and Best Animated Feature?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2581EF9,KXOSCARWINNERS,"In 2025, Best Actress, Best Supporting Actor and Best Animated Feature","2025 Oscars for Best Actress, Best Supporting Actor and Best Animated Feature?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-25818B7,KXOSCARWINNERS,"In 2025, Best Actress, Best Director and Best Animated Feature","2025 Oscars for Best Actress, Best Director and Best Animated Feature?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2581771,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actor, Best Animated Feature and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actress, Best Supporting Actor, Best Animated Feature and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-258152B,KXOSCARWINNERS,"In 2025, Best Supporting Actor, Best Supporting Actress, Best Director, Best Animated Feature and Best International Feature Film","2025 Oscars for Best Supporting Actor, Best Supporting Actress, Best Director, Best Animated Feature and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2581071,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actor, Best Director, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actress, Best Supporting Actor, Best Director, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2580EBE,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Supporting Actor, Best Director, Best Animated Feature, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Picture, Best Actor, Best Supporting Actor, Best Director, Best Animated Feature, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-258084D,KXOSCARWINNERS,"In 2025, Best Actor, Best Actress, Best Director, Best Animated Feature, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Actor, Best Actress, Best Director, Best Animated Feature, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2580535,KXOSCARWINNERS,"In 2025, Best Supporting Actor, Best Supporting Actress, Best Director, Best Animated Feature and Best Adapted Screenplay","2025 Oscars for Best Supporting Actor, Best Supporting Actress, Best Director, Best Animated Feature and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-258013B,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Supporting Actor, Best Supporting Actress, Best Animated Feature, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Picture, Best Actor, Best Supporting Actor, Best Supporting Actress, Best Animated Feature, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257FD28,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actor, Best Actress and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257F933,KXOSCARWINNERS,"In 2025, Best Actor, Best Supporting Actor, Best Supporting Actress and Best Adapted Screenplay","2025 Oscars for Best Actor, Best Supporting Actor, Best Supporting Actress and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257F83D,KXOSCARWINNERS,"In 2025, Best Actress, Best Supporting Actress, Best Director, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Actress, Best Supporting Actress, Best Director, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257F589,KXOSCARWINNERS,"In 2025, Best Actor, Best Supporting Actress, Best Director and Best Animated Feature","2025 Oscars for Best Actor, Best Supporting Actress, Best Director and Best Animated Feature?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257F2E9,KXOSCARWINNERS,"In 2025, Best Actress, Best Supporting Actor, Best Animated Feature, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Actress, Best Supporting Actor, Best Animated Feature, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257F164,KXOSCARWINNERS,"In 2025, Best Actress, Best Supporting Actor and Best Supporting Actress","2025 Oscars for Best Actress, Best Supporting Actor and Best Supporting Actress?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257E4FD,KXOSCARWINNERS,"In 2025, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257E165,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Supporting Actor, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actor, Best Supporting Actor, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257DD9C,KXOSCARWINNERS,"In 2025, Best Picture and Best Animated Feature",2025 Oscars for Best Picture and Best Animated Feature?,MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257DC70,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Animated Feature, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actress, Best Supporting Actor, Best Supporting Actress, Best Animated Feature, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257D3A8,KXOSCARWINNERS,"In 2025, Best Actor, Best Supporting Actress and Best Director","2025 Oscars for Best Actor, Best Supporting Actress and Best Director?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257D26D,KXOSCARWINNERS,"In 2025, Best Picture, Best Supporting Actress and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Supporting Actress and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257D1B4,KXOSCARWINNERS,"In 2025, Best Actor, Best Supporting Actor, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Actor, Best Supporting Actor, Best Supporting Actress, Best Director, Best Animated Feature, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257D163,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Supporting Actor, Best Supporting Actress, Best Director, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actor, Best Supporting Actor, Best Supporting Actress, Best Director, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257CF2B,KXOSCARWINNERS,"In 2025, Best Actress, Best Director, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Actress, Best Director, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257CD5C,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Supporting Actress, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257CD59,KXOSCARWINNERS,"In 2025, Best Supporting Actress, Best Animated Feature, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Supporting Actress, Best Animated Feature, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257C5CB,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Director, Best Animated Feature and Best International Feature Film","2025 Oscars for Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Director, Best Animated Feature and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257C4D0,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress, Best Supporting Actor and Best Director","2025 Oscars for Best Picture, Best Actor, Best Actress, Best Supporting Actor and Best Director?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257BD00,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Supporting Actress, Best Director, Best Animated Feature, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actor, Best Supporting Actress, Best Director, Best Animated Feature, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257B952,KXOSCARWINNERS,"In 2025, Best Actor, Best Actress, Best Director, Best Animated Feature, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Actor, Best Actress, Best Director, Best Animated Feature, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257B8A3,KXOSCARWINNERS,"In 2025, Best Supporting Actor, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Supporting Actor, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257B5C4,KXOSCARWINNERS,"In 2025, Best Supporting Actress, Best Director and Best International Feature Film","2025 Oscars for Best Supporting Actress, Best Director and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257B2DB,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Animated Feature and Best International Feature Film","2025 Oscars for Best Picture, Best Actor, Best Actress, Best Supporting Actor, Best Animated Feature and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257B0A6,KXOSCARWINNERS,"In 2025, Best Supporting Actor, Best Animated Feature, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Supporting Actor, Best Animated Feature, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257A929,KXOSCARWINNERS,"In 2025, Best Picture, Best Director and Best Original Screenplay","2025 Oscars for Best Picture, Best Director and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257A5D8,KXOSCARWINNERS,"In 2025, Best Picture and Best Actor",2025 Oscars for Best Picture and Best Actor?,MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-257A214,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Actress and Best Supporting Actor","2025 Oscars for Best Picture, Best Actor, Best Actress and Best Supporting Actor?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2579F79,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Supporting Actor, Best Director, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actor, Best Supporting Actor, Best Director, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2577B33,KXOSCARWINNERS,"In 2025, Best Supporting Actor, Best Supporting Actress, Best Director and Best Original Screenplay","2025 Oscars for Best Supporting Actor, Best Supporting Actress, Best Director and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2577AD5,KXOSCARWINNERS,"In 2025, Best Picture, Best Actor, Best Supporting Actress and Best International Feature Film","2025 Oscars for Best Picture, Best Actor, Best Supporting Actress and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2577760,KXOSCARWINNERS,"In 2025, Best Actress, Best Supporting Actress, Best Director, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Actress, Best Supporting Actress, Best Director, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-25773E4,KXOSCARWINNERS,"In 2025, Best Actress, Best International Feature Film and Best Original Screenplay","2025 Oscars for Best Actress, Best International Feature Film and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2576F44,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actor, Best Supporting Actress, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Actress, Best Supporting Actor, Best Supporting Actress, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2576D2D,KXOSCARWINNERS,"In 2025, Best Actress and Best Supporting Actor",2025 Oscars for Best Actress and Best Supporting Actor?,MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2576B74,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actress, Best Director and Best International Feature Film","2025 Oscars for Best Picture, Best Actress, Best Supporting Actress, Best Director and Best International Feature Film?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2576AD2,KXOSCARWINNERS,"In 2025, Best Picture, Best Actress, Best Supporting Actor and Best Director","2025 Oscars for Best Picture, Best Actress, Best Supporting Actor and Best Director?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-25765D8,KXOSCARWINNERS,"In 2025, Best Actor and Best Supporting Actress",2025 Oscars for Best Actor and Best Supporting Actress?,MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2576209,KXOSCARWINNERS,"In 2025, Best Actor, Best Director, Best Animated Feature, Best International Feature Film and Best Adapted Screenplay","2025 Oscars for Best Actor, Best Director, Best Animated Feature, Best International Feature Film and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2575F9C,KXOSCARWINNERS,"In 2025, Best Picture, Best Supporting Actor, Best Animated Feature, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay","2025 Oscars for Best Picture, Best Supporting Actor, Best Animated Feature, Best International Feature Film, Best Original Screenplay and Best Adapted Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2575873,KXOSCARWINNERS,"In 2025, Best Actress, Best Director, Best Animated Feature and Best Original Screenplay","2025 Oscars for Best Actress, Best Director, Best Animated Feature and Best Original Screenplay?",MECNET,True,Entertainment,2025-12-31T15:00:00Z
2025-02-24T17:08:58.469013,1936,KXOSCARWINNERS-2575627,KXOSCARWINNERS,"In 2025, Best Director and Best Adapted Screenplay",2025 Oscars for Best Director and Best Adapted Screenplay?,MECNET,True,Entertainment,2025-12-31T15:00:00Z
